finding_id	title	severity	primary_review_owner	owning_tranche	tranche_number	stage	campaign_order	relevant_source_paths	test_requirement_ids	required_test_classes	required_proof_environments	production_entrypoint_required	blocks_BWS_600	blocks_BWS_710	blocks_release	blocks_deployment	external_pending_status
BWS116-R03-014	Standard private-paper retries do not reconstruct durable previous cycle state	P1	R03	BWS-W1-T12	12	S4	34	database/migrations/surebet/003_create_strategy_ledger_entries.sql|database/migrations/surebet/009_create_b1_backtest_runs.sql|database/migrations/surebet/010_create_b1_candidate_snapshots.sql|database/migrations/surebet/011_create_b1_simulation_results.sql|database/migrations/surebet/012_create_b1_private_observation_cycles.sql|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/bootstrap/src/workers/b1-private-observation-jobs.ts|packages/bootstrap/src/workers/bounded-job-worker.ts|packages/bootstrap/src/workers/private-paper-runtime-jobs.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts|packages/persistence/src/repositories/b1-private-observation-repository.ts	BWS116-R03-014-TEST-01|BWS116-R03-014-TEST-02|BWS116-R03-014-TEST-03|BWS116-R03-014-TEST-04	persistence_or_migration|unit_or_integration	DISPOSABLE_POSTGRESQL_AND_NODE20	true	false	false	true	true	false
BWS116-R03-015	B1 backtest persistence commits the parent before children and suppresses repair on replay	P1	R03	BWS-W1-T12	12	S4	34	database/migrations/surebet/003_create_strategy_ledger_entries.sql|database/migrations/surebet/009_create_b1_backtest_runs.sql|database/migrations/surebet/010_create_b1_candidate_snapshots.sql|database/migrations/surebet/011_create_b1_simulation_results.sql|database/migrations/surebet/012_create_b1_private_observation_cycles.sql|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/bootstrap/src/workers/b1-private-observation-jobs.ts|packages/bootstrap/src/workers/bounded-job-worker.ts|packages/bootstrap/src/workers/private-paper-runtime-jobs.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts|packages/persistence/src/repositories/b1-private-observation-repository.ts	BWS116-R03-015-TEST-01|BWS116-R03-015-TEST-02|BWS116-R03-015-TEST-03|BWS116-R03-015-TEST-04|BWS116-R03-015-TEST-05	concurrency_or_fencing|restart_or_recovery|unit_or_integration	DISPOSABLE_POSTGRESQL_AND_NODE20	false	false	false	true	true	false
BWS116-R03-016	B1 observation terminality and worker-job terminality can diverge after a crash	P1	R03	BWS-W1-T12	12	S4	34	database/migrations/surebet/003_create_strategy_ledger_entries.sql|database/migrations/surebet/009_create_b1_backtest_runs.sql|database/migrations/surebet/010_create_b1_candidate_snapshots.sql|database/migrations/surebet/011_create_b1_simulation_results.sql|database/migrations/surebet/012_create_b1_private_observation_cycles.sql|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/bootstrap/src/workers/b1-private-observation-jobs.ts|packages/bootstrap/src/workers/bounded-job-worker.ts|packages/bootstrap/src/workers/private-paper-runtime-jobs.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts|packages/persistence/src/repositories/b1-private-observation-repository.ts	BWS116-R03-016-TEST-01|BWS116-R03-016-TEST-02|BWS116-R03-016-TEST-03|BWS116-R03-016-TEST-04	restart_or_recovery|unit_or_integration	DISPOSABLE_POSTGRESQL_AND_NODE20	false	false	false	true	true	false
BWS118-R04-009	B1 report labels in-limit incomplete, rejected, or timed-out simulations as accepted and fillable while discarding leg state	P1	R04	BWS-W2-T17	17	S4	35	packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts|packages/bootstrap/src/backtest/standard-binary-backtest.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts|packages/bootstrap/src/reporting/b1-backtest-report.ts|packages/bootstrap/src/reporting/b1-false-positive-report.ts|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/simulation/b1-leg-completion.ts|packages/bootstrap/src/simulation/leg-completion.ts|packages/bootstrap/src/simulation/partial-fill.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|tests/leg-completion.test.ts	BWS118-R04-009-TEST-01|BWS118-R04-009-TEST-02|BWS118-R04-009-TEST-03|BWS118-R04-009-TEST-04	simulation_or_economics|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	true	true	true	false
BWS118-R04-010	B1 false-positive analysis excludes failures before settlement and computes the rate only over accepted settlements	P1	R04	BWS-W2-T17	17	S4	35	packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts|packages/bootstrap/src/backtest/standard-binary-backtest.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts|packages/bootstrap/src/reporting/b1-backtest-report.ts|packages/bootstrap/src/reporting/b1-false-positive-report.ts|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/simulation/b1-leg-completion.ts|packages/bootstrap/src/simulation/leg-completion.ts|packages/bootstrap/src/simulation/partial-fill.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|tests/leg-completion.test.ts	BWS118-R04-010-TEST-01|BWS118-R04-010-TEST-02|BWS118-R04-010-TEST-03|BWS118-R04-010-TEST-04	simulation_or_economics|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	true	true	true	false
BWS118-R04-011	B1 marketsCompared counts venue-pair candidates rather than unique markets and can inflate the 50,000-market gate	P1	R04	BWS-W2-T17	17	S4	35	packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts|packages/bootstrap/src/backtest/standard-binary-backtest.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts|packages/bootstrap/src/reporting/b1-backtest-report.ts|packages/bootstrap/src/reporting/b1-false-positive-report.ts|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/simulation/b1-leg-completion.ts|packages/bootstrap/src/simulation/leg-completion.ts|packages/bootstrap/src/simulation/partial-fill.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|tests/leg-completion.test.ts	BWS118-R04-011-TEST-01|BWS118-R04-011-TEST-02|BWS118-R04-011-TEST-03|BWS118-R04-011-TEST-04	simulation_or_economics	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	true	true	true	false
BWS118-R04-012	Standard backtest and private-paper strategy reports discard per-leg lifecycle evidence while labeling candidates accepted_local_evidence	P1	R04	BWS-W2-T17	17	S4	35	packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts|packages/bootstrap/src/backtest/standard-binary-backtest.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts|packages/bootstrap/src/reporting/b1-backtest-report.ts|packages/bootstrap/src/reporting/b1-false-positive-report.ts|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/simulation/b1-leg-completion.ts|packages/bootstrap/src/simulation/leg-completion.ts|packages/bootstrap/src/simulation/partial-fill.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|tests/leg-completion.test.ts	BWS118-R04-012-TEST-01|BWS118-R04-012-TEST-02|BWS118-R04-012-TEST-03|BWS118-R04-012-TEST-04	concurrency_or_ownership|evidence_or_artifact|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	true	false	true	true	false
BWS118-R04-013	B1 false-positive report throws on malformed top-level or observation objects instead of returning a blocked boundary result	P2	R04	BWS-W2-T17	17	S4	35	packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts|packages/bootstrap/src/backtest/standard-binary-backtest.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts|packages/bootstrap/src/reporting/b1-backtest-report.ts|packages/bootstrap/src/reporting/b1-false-positive-report.ts|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/simulation/b1-leg-completion.ts|packages/bootstrap/src/simulation/leg-completion.ts|packages/bootstrap/src/simulation/partial-fill.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|tests/leg-completion.test.ts	BWS118-R04-013-TEST-01|BWS118-R04-013-TEST-02|BWS118-R04-013-TEST-03	unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	true	true	false	false
BWS118-R04-014	Exported partial-fill status falsely identifies a legacy state machine that has no partial-fill state	P2	R04	BWS-W2-T17	17	S4	35	packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts|packages/bootstrap/src/backtest/standard-binary-backtest.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts|packages/bootstrap/src/reporting/b1-backtest-report.ts|packages/bootstrap/src/reporting/b1-false-positive-report.ts|packages/bootstrap/src/runtime/private-paper-runtime.ts|packages/bootstrap/src/simulation/b1-leg-completion.ts|packages/bootstrap/src/simulation/leg-completion.ts|packages/bootstrap/src/simulation/partial-fill.ts|packages/bootstrap/src/strategy/strategy-ledger.ts|tests/leg-completion.test.ts	BWS118-R04-014-TEST-01|BWS118-R04-014-TEST-02|BWS118-R04-014-TEST-03	security_or_confinement|simulation_or_economics|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-001	The HTTP boundary collapses validation, policy, persistence, and internal failures into HTTP 400 and returns raw exception text	P2	R05	BWS-W2-T18	18	S5	36	apps/web/src/api/client.ts|packages/bootstrap/src/api/bws-read-only-query-http.ts|packages/bootstrap/src/api/bws-read-only-query-service.ts	BWS118-R05-001-TEST-01|BWS118-R05-001-TEST-02|BWS118-R05-001-TEST-03|BWS118-R05-001-TEST-04	persistence_or_migration|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-006	Successful response envelopes omit the exact query, filter, sort, and snapshot scope, so empty wrong-scope pages pass client validation vacuously	P1	R05	BWS-W2-T18	18	S5	36	apps/web/src/api/client.ts|packages/bootstrap/src/api/bws-read-only-query-http.ts|packages/bootstrap/src/api/bws-read-only-query-service.ts	BWS118-R05-006-TEST-01|BWS118-R05-006-TEST-02|BWS118-R05-006-TEST-03|BWS118-R05-006-TEST-04	api_or_projection|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-009	The cockpit accepts arbitrary non-empty service and upstream-client boundary identifiers instead of exact compatible versions	P1	R05	BWS-W2-T18	18	S5	36	apps/web/src/api/client.ts|packages/bootstrap/src/api/bws-read-only-query-http.ts|packages/bootstrap/src/api/bws-read-only-query-service.ts	BWS118-R05-009-TEST-01|BWS118-R05-009-TEST-02|BWS118-R05-009-TEST-03	unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-002	Pagination cursors are caller-forgeable position tokens with no immutable snapshot, version, or high-watermark binding	P1	R05	BWS-W2-T19	19	S5	37	apps/web/src/api/client.ts|apps/web/src/api/contracts.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/operations/runtime-applications.ts	BWS118-R05-002-TEST-01|BWS118-R05-002-TEST-02|BWS118-R05-002-TEST-03|BWS118-R05-002-TEST-04|BWS118-R05-002-TEST-05	api_or_projection|concurrency_or_ownership|restart_or_recovery|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-003	Private-paper runtime-cycle queries scan only a recent heuristic window and can return a false empty page with no continuation or truncation signal	P1	R05	BWS-W2-T19	19	S5	37	apps/web/src/api/client.ts|apps/web/src/api/contracts.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/operations/runtime-applications.ts	BWS118-R05-003-TEST-01|BWS118-R05-003-TEST-02|BWS118-R05-003-TEST-03|BWS118-R05-003-TEST-04|BWS118-R05-003-TEST-05	api_or_projection|restart_or_recovery|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-004	Maximum-size runtime-cycle reads expand into at least 50,000 synchronous dependency calls before optional provenance work	P2	R05	BWS-W2-T19	19	S5	37	apps/web/src/api/client.ts|apps/web/src/api/contracts.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/operations/runtime-applications.ts	BWS118-R05-004-TEST-01|BWS118-R05-004-TEST-02|BWS118-R05-004-TEST-03|BWS118-R05-004-TEST-04	api_or_projection|cancellation_or_timeout|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-005	The cockpit discards every server continuation and presents first-page counts, search, and local pagination as whole-scope data	P1	R05	BWS-W2-T19	19	S5	37	apps/web/src/api/client.ts|apps/web/src/api/contracts.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/operations/runtime-applications.ts	BWS118-R05-005-TEST-01|BWS118-R05-005-TEST-02|BWS118-R05-005-TEST-03|BWS118-R05-005-TEST-04	api_or_projection|evidence_or_artifact|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-007	The cockpit combines seven independently timed pages into one apparent snapshot without a shared coherence receipt	P1	R05	BWS-W2-T19	19	S5	37	apps/web/src/api/client.ts|apps/web/src/api/contracts.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/operations/runtime-applications.ts	BWS118-R05-007-TEST-01|BWS118-R05-007-TEST-02|BWS118-R05-007-TEST-03|BWS118-R05-007-TEST-04	concurrency_or_ownership|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-008	API and cockpit accept arbitrarily stale or future response timestamps and loaded state never transitions to stale	P1	R05	BWS-W2-T19	19	S5	37	apps/web/src/api/client.ts|apps/web/src/api/contracts.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/operations/runtime-applications.ts	BWS118-R05-008-TEST-01|BWS118-R05-008-TEST-02|BWS118-R05-008-TEST-03|BWS118-R05-008-TEST-04	api_or_projection|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-010	Selective wire validation weakens closed policy, terminal, fixed-point, status, and timestamp contracts to arbitrary non-empty strings	P1	R05	BWS-W2-T20	20	S5	38	apps/web/src/api/client.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts	BWS118-R05-010-TEST-01|BWS118-R05-010-TEST-02|BWS118-R05-010-TEST-03|BWS118-R05-010-TEST-04|BWS118-R05-010-TEST-05	simulation_or_economics|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-011	The B1 browser contract rejects producer-valid null simulation results while accepting malformed child identity, economics, status, and time fields	P1	R05	BWS-W2-T20	20	S5	38	apps/web/src/api/client.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts	BWS118-R05-011-TEST-01|BWS118-R05-011-TEST-02|BWS118-R05-011-TEST-03|BWS118-R05-011-TEST-04|BWS118-R05-011-TEST-05	simulation_or_economics|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-012	Cockpit loads are not request-generation-bound or cancellable, allowing a late older scope or route response to overwrite newer state	P1	R05	BWS-W2-T20	20	S5	38	apps/web/src/api/client.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts	BWS118-R05-012-TEST-01|BWS118-R05-012-TEST-02|BWS118-R05-012-TEST-03|BWS118-R05-012-TEST-04	concurrency_or_ownership|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS118-R05-013	The cockpit conflates source-empty, search-no-match, and evidence-scope states under the same empty labels	P2	R05	BWS-W2-T20	20	S5	38	apps/web/src/api/client.ts|apps/web/src/api/models.ts|apps/web/src/app/shell.tsx|packages/bootstrap/src/strategy/strategy-ledger.ts|packages/persistence/src/repositories/b1-backtest-run-repository.ts	BWS118-R05-013-TEST-01|BWS118-R05-013-TEST-02|BWS118-R05-013-TEST-03|BWS118-R05-013-TEST-04|BWS118-R05-013-TEST-05	evidence_or_artifact|unit_or_contract	NODE20_AND_DISPOSABLE_LOCAL_DEPENDENCIES_AS_REQUIRED	true	false	false	true	false	false
BWS120-R07-006	Loopback diagnostics accept non-2xx and schema-invalid JSON as successful health/readiness/metrics evidence	P1	R07	BWS-W3-T28	28	S5	39	packages/bootstrap/src/operations/observability.ts|packages/bootstrap/src/operations/paper-runtime-evidence.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/bws-observability.test.ts|tests/bws-paper-runtime-evidence.test.ts	BWS120-R07-006-TEST-01|BWS120-R07-006-TEST-02|BWS120-R07-006-TEST-03|BWS120-R07-006-TEST-04|BWS120-R07-006-TEST-05|BWS120-R07-006-TEST-06|BWS120-R07-006-TEST-07	cancellation_or_timeout|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	false
BWS120-R07-007	A failed metrics request is silently replaced by synthesized metrics that declare the API ready	P1	R07	BWS-W3-T28	28	S5	39	packages/bootstrap/src/operations/observability.ts|packages/bootstrap/src/operations/paper-runtime-evidence.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/bws-observability.test.ts|tests/bws-paper-runtime-evidence.test.ts	BWS120-R07-007-TEST-01|BWS120-R07-007-TEST-02|BWS120-R07-007-TEST-03|BWS120-R07-007-TEST-04|BWS120-R07-007-TEST-05	cancellation_or_timeout|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	false
BWS120-R07-009	BWS-600 readiness can be certified from one ready sample and does not require a continuously ready window	P1	R07	BWS-W3-T28	28	S5	39	packages/bootstrap/src/operations/observability.ts|packages/bootstrap/src/operations/paper-runtime-evidence.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/bws-observability.test.ts|tests/bws-paper-runtime-evidence.test.ts	BWS120-R07-009-TEST-01|BWS120-R07-009-TEST-02|BWS120-R07-009-TEST-03|BWS120-R07-009-TEST-04|BWS120-R07-009-TEST-05|BWS120-R07-009-TEST-06|BWS120-R07-009-TEST-07	restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	false
BWS120-R07-010	Runtime-evidence readiness is not bound to one exact source, data, process, campaign, and artifact generation	P1	R07	BWS-W3-T28	28	S5	39	packages/bootstrap/src/operations/observability.ts|packages/bootstrap/src/operations/paper-runtime-evidence.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/bws-observability.test.ts|tests/bws-paper-runtime-evidence.test.ts	BWS120-R07-010-TEST-01|BWS120-R07-010-TEST-02|BWS120-R07-010-TEST-03|BWS120-R07-010-TEST-04|BWS120-R07-010-TEST-05|BWS120-R07-010-TEST-06|BWS120-R07-010-TEST-07	evidence_or_artifact|security_or_confinement|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	false
BWS120-R07-011	Observation duration is governed by wall-clock strings and can be unbounded or prematurely complete after clock changes	P2	R07	BWS-W3-T28	28	S5	39	packages/bootstrap/src/operations/observability.ts|packages/bootstrap/src/operations/paper-runtime-evidence.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/bws-observability.test.ts|tests/bws-paper-runtime-evidence.test.ts	BWS120-R07-011-TEST-01|BWS120-R07-011-TEST-02|BWS120-R07-011-TEST-03|BWS120-R07-011-TEST-04|BWS120-R07-011-TEST-05	unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	false
BWS120-R07-013	Runtime handoff can combine a lifecycle snapshot with a different source-tree generation	P1	R07	BWS-W3-T29	29	S5	40	.automation/lib/controller_hardening_v2.sh|check_progress.sh|docs/041_external_runtime_preflight_and_bws600_campaign.md|open_log.sh|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/paper-runtime-handoff.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/b1-runtime-evidence.test.ts|tests/bws-final-local-acceptance.test.ts|watch_progress.sh	BWS120-R07-013-TEST-01|BWS120-R07-013-TEST-02|BWS120-R07-013-TEST-03|BWS120-R07-013-TEST-04|BWS120-R07-013-TEST-05	evidence_or_artifact|release_or_deployment|security_or_confinement|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	true
BWS120-R07-015	The selected BWS-600 controller never consumes or verifies the accepted external campaign manifest	P1	R07	BWS-W3-T29	29	S5	40	.automation/lib/controller_hardening_v2.sh|check_progress.sh|docs/041_external_runtime_preflight_and_bws600_campaign.md|open_log.sh|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/paper-runtime-handoff.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/b1-runtime-evidence.test.ts|tests/bws-final-local-acceptance.test.ts|watch_progress.sh	BWS120-R07-015-TEST-01|BWS120-R07-015-TEST-02|BWS120-R07-015-TEST-03|BWS120-R07-015-TEST-04|BWS120-R07-015-TEST-05|BWS120-R07-015-TEST-06	evidence_or_artifact|persistence_or_migration|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	true
BWS120-R07-016	Paper-autopilot completion trusts a child status label and exit code without an evidence receipt	P1	R07	BWS-W3-T29	29	S5	40	.automation/lib/controller_hardening_v2.sh|check_progress.sh|docs/041_external_runtime_preflight_and_bws600_campaign.md|open_log.sh|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/paper-runtime-handoff.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/b1-runtime-evidence.test.ts|tests/bws-final-local-acceptance.test.ts|watch_progress.sh	BWS120-R07-016-TEST-01|BWS120-R07-016-TEST-02|BWS120-R07-016-TEST-03|BWS120-R07-016-TEST-04|BWS120-R07-016-TEST-05|BWS120-R07-016-TEST-06	evidence_or_artifact|restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	true
BWS120-R07-017	Final-local runtime acceptance validates labels and file existence rather than cryptographic evidence relationships	P1	R07	BWS-W3-T29	29	S5	40	.automation/lib/controller_hardening_v2.sh|check_progress.sh|docs/041_external_runtime_preflight_and_bws600_campaign.md|open_log.sh|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/paper-runtime-handoff.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/b1-runtime-evidence.test.ts|tests/bws-final-local-acceptance.test.ts|watch_progress.sh	BWS120-R07-017-TEST-01|BWS120-R07-017-TEST-02|BWS120-R07-017-TEST-03|BWS120-R07-017-TEST-04|BWS120-R07-017-TEST-05|BWS120-R07-017-TEST-06|BWS120-R07-017-TEST-07|BWS120-R07-017-TEST-08	evidence_or_artifact|security_or_confinement|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	true	false	true	true	true
BWS120-R07-018	B1 runtime acceptance trusts a caller-selected “accepted upstream” enum and arbitrary repeated hashes	P1	R07	BWS-W3-T29	29	S5	40	.automation/lib/controller_hardening_v2.sh|check_progress.sh|docs/041_external_runtime_preflight_and_bws600_campaign.md|open_log.sh|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/paper-runtime-handoff.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/b1-runtime-evidence.test.ts|tests/bws-final-local-acceptance.test.ts|watch_progress.sh	BWS120-R07-018-TEST-01|BWS120-R07-018-TEST-02|BWS120-R07-018-TEST-03|BWS120-R07-018-TEST-04|BWS120-R07-018-TEST-05|BWS120-R07-018-TEST-06|BWS120-R07-018-TEST-07	unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	true	true	true	true
BWS120-R07-019	Progress and log helpers select the lexically greatest controller prefix instead of the newest run	P2	R07	BWS-W3-T29	29	S5	40	.automation/lib/controller_hardening_v2.sh|check_progress.sh|docs/041_external_runtime_preflight_and_bws600_campaign.md|open_log.sh|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/paper-runtime-handoff.ts|run-paper-autopilot.sh|run-paper-evaluation.sh|tests/b1-runtime-evidence.test.ts|tests/bws-final-local-acceptance.test.ts|watch_progress.sh	BWS120-R07-019-TEST-01|BWS120-R07-019-TEST-02|BWS120-R07-019-TEST-03|BWS120-R07-019-TEST-04|BWS120-R07-019-TEST-05	evidence_or_artifact|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	false	true	true
